"","gene","logfc","ave_expr","p_value","adj_p_value","comparison"
"MAT2B","MAT2B",-0.114576078729428,11.1864474899023,0.030002229900135,0.054439091015282,"cid1 - cid0"
"MKLN1","MKLN1",0.313972527429349,7.53145221877064,0.0300057736421724,0.054439091015282,"cid1 - cid0"
"ZNF462","ZNF462",-0.21274228626535,7.84151911699261,0.0300074739372743,0.054439091015282,"cid1 - cid0"
"ADAM15","ADAM15",-0.155690478350582,9.50143528504877,0.0300335734378392,0.0544754017400678,"cid1 - cid0"
"PSMD2","PSMD2",-0.0892558272735648,10.3963044443901,0.0300456367277383,0.0544827922115236,"cid1 - cid0"
"HOXA7","HOXA7",-0.262776765794272,7.36813168795324,0.0300498188250311,0.0544827922115236,"cid1 - cid0"
"CNDP2","CNDP2",0.23429298712349,7.9268672898087,0.030076690564004,0.0545181987225015,"cid1 - cid0"
"RAB33B","RAB33B",0.194359743431278,8.12724374897788,0.0300815259342296,0.0545181987225015,"cid1 - cid0"
"MT2A","MT2A",0.253140014251166,12.6899859198629,0.0300920242948433,0.0545261877174118,"cid1 - cid0"
"PKNOX1","PKNOX1",0.21067941456463,7.53739244349898,0.0301190370593479,0.0545640912165806,"cid1 - cid0"
"ZC3H15","ZC3H15",-0.107975773372731,10.8397820939118,0.0302161435304696,0.0547289364815486,"cid1 - cid0"
"ZNRF3","ZNRF3",-0.183365957355006,7.58385122793142,0.0302643799527244,0.0548052171757163,"cid1 - cid0"
"OLA1","OLA1",-0.100980186355093,11.0226771668346,0.0303047677853901,0.0548672570237812,"cid1 - cid0"
"HMGXB3","HMGXB3",0.101015591265954,8.60783304223687,0.0303760277806073,0.0549851550181514,"cid1 - cid0"
"GNPDA1","GNPDA1",0.108159922201832,8.67286303982236,0.0304110640775221,0.0550374482890752,"cid1 - cid0"
"KANSL2","KANSL2",0.090593383377449,8.7005309365072,0.0304979883116531,0.0551761679589358,"cid1 - cid0"
"ABCD1","ABCD1",0.211697996643309,7.93606448881562,0.0305000396770661,0.0551761679589358,"cid1 - cid0"
"ZNF43","ZNF43",-0.220984401936867,7.43355030490549,0.030585658751454,0.0553198793538925,"cid1 - cid0"
"URM1","URM1",-0.117457823994037,8.87442828076317,0.0306256501879622,0.0553810232544588,"cid1 - cid0"
"PNRC1","PNRC1",0.307141295545515,10.8222551524684,0.0307139074154583,0.0555242832619446,"cid1 - cid0"
"FEM1A","FEM1A",-0.0970871226420194,8.1388243299363,0.030717276331555,0.0555242832619446,"cid1 - cid0"
"UNC5D","UNC5D",0.416287560142981,5.11317981344949,0.0307346225532473,0.0555444238432021,"cid1 - cid0"
"NFE2L2","NFE2L2",0.328311162232278,7.46697217160556,0.0307802603855113,0.0556156753242144,"cid1 - cid0"
"TNKS2","TNKS2",0.119231691109951,9.82576644488198,0.0307960454843891,0.0556329691730702,"cid1 - cid0"
"ZBTB41","ZBTB41",-0.140230860337203,8.74860399333929,0.0309092394864106,0.0558261894536684,"cid1 - cid0"
"PI3","PI3",-0.290041973135843,13.2713248791302,0.0309721488374925,0.055928529354996,"cid1 - cid0"
"RLIM","RLIM",0.15847176867319,8.14661496091234,0.0309996737338013,0.055966944734568,"cid1 - cid0"
"MFSD4B","MFSD4B",-0.169280391199247,6.78048207699246,0.0310360571283212,0.0560213345705362,"cid1 - cid0"
"GSTA1","GSTA1",-0.629322051582511,6.64375195791278,0.0310771527092056,0.0560842064514246,"cid1 - cid0"
"YBX1","YBX1",-0.113048409091416,12.4235474095126,0.0310997110015073,0.0561136059243238,"cid1 - cid0"
"EIF2S1","EIF2S1",0.11448584649394,9.30353659069602,0.0311446563913079,0.0561833787369292,"cid1 - cid0"
"NARS2","NARS2",-0.136097841503382,8.65557735074365,0.0312370756740462,0.0563387466780289,"cid1 - cid0"
"ZNF219","ZNF219",-0.242795426462685,7.64428477234839,0.0313834899347497,0.0565914169961358,"cid1 - cid0"
"LRRC41","LRRC41",-0.13995565651272,8.7135889200359,0.0314085993019953,0.056625289881346,"cid1 - cid0"
"SLC16A7","SLC16A7",0.355245077530174,7.30695582331548,0.0315742672645723,0.0569125055002447,"cid1 - cid0"
"VPS52","VPS52",-0.0962495132188774,9.79958568667034,0.0315819627813933,0.0569149180317662,"cid1 - cid0"
"RPL19","RPL19",0.123434715336764,13.3109621240356,0.0316543200319743,0.0570338352276648,"cid1 - cid0"
"TYMS","TYMS",-0.181826340087278,8.79108385732493,0.0316968210878413,0.0570989213680972,"cid1 - cid0"
"DUOX2","DUOX2",-0.326147224948837,13.1168397040268,0.0317307782201335,0.0571485933222401,"cid1 - cid0"
"BRWD1","BRWD1",0.12808810013018,7.48706963938608,0.0318489125424325,0.0573498218005628,"cid1 - cid0"
"PAGR1","PAGR1",0.267869118474067,7.96158994881348,0.0318587014760454,0.0573559127920841,"cid1 - cid0"
"SMIM20","SMIM20",-0.148930456274853,9.14772903252372,0.0318918016829168,0.0574039606890137,"cid1 - cid0"
"CTSS","CTSS",-0.153727613137441,11.1377475641212,0.0319610159891104,0.0575169801307549,"cid1 - cid0"
"PDCL","PDCL",-0.151438826831916,7.99591821459963,0.0320905909542601,0.0577385572374379,"cid1 - cid0"
"ARMC1","ARMC1",-0.114804956929515,9.36127082883527,0.0323327205209876,0.0581625169428173,"cid1 - cid0"
"TFAP2A","TFAP2A",0.475441783709938,6.63966557100734,0.0324018246938535,0.0582751178152009,"cid1 - cid0"
"MGC70870","MGC70870",-0.167650502801466,8.30141429040738,0.0324923930716707,0.0584262693654685,"cid1 - cid0"
"CD5","CD5",0.229545226653476,7.37148084148587,0.0325777034441548,0.0585679074167706,"cid1 - cid0"
"ACSF2","ACSF2",-0.276379804666695,7.31059915711363,0.0325997138030696,0.0585957112384827,"cid1 - cid0"
"ESPNL","ESPNL",0.282600510101388,6.96333899158205,0.0326672205150087,0.0587052640045912,"cid1 - cid0"
"WWOX","WWOX",-0.116630723389958,7.83986753216363,0.0327068944987698,0.0587647654921706,"cid1 - cid0"
"PAPD5","PAPD5",0.133630859224271,8.80518735784166,0.0327681679936066,0.0588630433480659,"cid1 - cid0"
"DCTD","DCTD",0.122904622102427,9.22233106413729,0.0327985737164641,0.0589058436275834,"cid1 - cid0"
"MBOAT7","MBOAT7",0.181255477359718,9.72632362895712,0.0329156652261378,0.0591042821439253,"cid1 - cid0"
"LENG8","LENG8",0.233065951989646,9.00588890847429,0.0330176351487391,0.0592754937811633,"cid1 - cid0"
"POLE3","POLE3",-0.106254609625847,9.62164993328284,0.0330254656877501,0.0592776652571024,"cid1 - cid0"
"TRPC4AP","TRPC4AP",-0.0813105950473929,8.6666464719015,0.0332660301132047,0.0596974879942918,"cid1 - cid0"
"KCTD13","KCTD13",0.254369788828516,7.2966020781882,0.0333322638221082,0.0598001010701553,"cid1 - cid0"
"PRR12","PRR12",0.262346803162488,7.6984739435731,0.0333365692439568,0.0598001010701553,"cid1 - cid0"
"BTF3","BTF3",-0.097325532426817,12.3377915156083,0.0334499649884322,0.0599914936982039,"cid1 - cid0"
"DALRD3","DALRD3",0.199132274440636,7.60333445792189,0.0335146169194803,0.0600954066252968,"cid1 - cid0"
"RPS6KB1","RPS6KB1",0.156507116155668,8.49381186231471,0.0335924956811584,0.0602229903551084,"cid1 - cid0"
"LUC7L3","LUC7L3",-0.117010981770777,10.7336552977112,0.0336857683340161,0.0603781148937829,"cid1 - cid0"
"MSANTD2","MSANTD2",0.135681328156046,8.15718579376341,0.0336926942231438,0.0603784410287843,"cid1 - cid0"
"PPP6R2","PPP6R2",0.264401903589121,7.935114003906,0.0338726672812656,0.0606888113206266,"cid1 - cid0"
"BCS1L","BCS1L",-0.110163905686477,8.86716540207583,0.0339056656246659,0.0607357791791985,"cid1 - cid0"
"MIOS","MIOS",0.0881356019553294,9.00470196759374,0.0339576492854426,0.0608167301565449,"cid1 - cid0"
"C1QA","C1QA",0.274360915100083,9.93579489536496,0.0339830046804857,0.0608499681808776,"cid1 - cid0"
"TMEM150A","TMEM150A",0.145212304092674,7.27153532238355,0.034034997737259,0.0609308807721814,"cid1 - cid0"
"SPNS1","SPNS1",0.122578842527519,8.7145996617522,0.0340657991339856,0.0609738303971557,"cid1 - cid0"
"SSX2IP","SSX2IP",-0.171154112923717,7.02983540783066,0.0340819608259864,0.0609905647161816,"cid1 - cid0"
"APOL1","APOL1",0.308929690365602,10.4278541183078,0.0340973842002624,0.0610033422962115,"cid1 - cid0"
"CIC","CIC",0.178480110787543,8.17697731107933,0.0341027284924091,0.0610033422962115,"cid1 - cid0"
"SARM1","SARM1",0.164009959655663,6.8813931109405,0.0341773557345541,0.0611246236299367,"cid1 - cid0"
"HMG20A","HMG20A",-0.131995624550635,8.61463991084659,0.0342195391574313,0.061187843833929,"cid1 - cid0"
"EPHX1","EPHX1",-0.175334571285454,8.94352429912032,0.0343067891192403,0.0613316060272681,"cid1 - cid0"
"RRAGA","RRAGA",-0.0694184611295174,10.2386720474489,0.0343435055606956,0.0613849880784404,"cid1 - cid0"
"OVOL2","OVOL2",-0.292042200177494,6.81488207542308,0.034426474480383,0.0615210031981774,"cid1 - cid0"
"OLFM4","OLFM4",-0.145450604098805,14.0782496837315,0.0344361293968545,0.0615259761504766,"cid1 - cid0"
"SLC25A23","SLC25A23",-0.257042546715098,6.8249952525028,0.0344868600672959,0.0616043212654629,"cid1 - cid0"
"CNOT1","CNOT1",-0.17705123015199,8.28374951915832,0.0347860726687453,0.0621264130467338,"cid1 - cid0"
"SMPDL3B","SMPDL3B",0.164197576097971,8.40834165743596,0.0349422057863918,0.0623928138024663,"cid1 - cid0"
"ZNF33B","ZNF33B",-0.140350827078847,6.81722454825105,0.0350636314795857,0.0625971470860879,"cid1 - cid0"
"RBKS","RBKS",-0.211530514474019,7.88398355451101,0.0351034690357892,0.0626557731813039,"cid1 - cid0"
"TUT1","TUT1",0.23851805500583,7.35664064520671,0.0351146682281949,0.0626573466380102,"cid1 - cid0"
"VAMP7","VAMP7",-0.0899134051725898,10.7399334452406,0.0351183475292678,0.0626573466380102,"cid1 - cid0"
"EXOSC6","EXOSC6",0.207841219052862,7.74112816677129,0.035179507319,0.0627539607545341,"cid1 - cid0"
"TXNL4B","TXNL4B",0.110211270947676,8.32646860476487,0.0351962143694367,0.0627712564242165,"cid1 - cid0"
"WRN","WRN",-0.139111487536935,7.76948976971785,0.0352121109885747,0.0627871001156561,"cid1 - cid0"
"SLC18A1","SLC18A1",-0.318838209642811,6.80194315514063,0.0352708033463343,0.0628792318517984,"cid1 - cid0"
"TCFL5","TCFL5",0.111515359752472,7.79881315734249,0.0353208806118217,0.0629559713552935,"cid1 - cid0"
"RPP30","RPP30",-0.154774433395271,6.87187028741705,0.035366203643173,0.0630242080448503,"cid1 - cid0"
"SEC24C","SEC24C",0.0970972305990223,9.85442729538639,0.0353767960323248,0.0630305382840605,"cid1 - cid0"
"UBE2A","UBE2A",-0.0992781798577731,10.3239816821282,0.0354611759380812,0.0631683064412338,"cid1 - cid0"
"MMACHC","MMACHC",-0.160429698763611,7.35848910453046,0.0355558012354622,0.0633242666522963,"cid1 - cid0"
"ZMAT2","ZMAT2",-0.0896332096399313,9.93244252563719,0.0356673837432508,0.0635103593184814,"cid1 - cid0"
"ADCK1","ADCK1",-0.132495380377598,7.69593317251039,0.0357453559553626,0.0636365424275922,"cid1 - cid0"
"WASF2","WASF2",-0.105318973912585,9.94522587348048,0.0358559547716437,0.0638185116287873,"cid1 - cid0"
"TRPM7","TRPM7",-0.363075802035185,7.21190374114679,0.0358670392021164,0.0638185116287873,"cid1 - cid0"
"INPPL1","INPPL1",0.131235507991503,8.64283028085326,0.0358689545980183,0.0638185116287873,"cid1 - cid0"
"BCL2L11","BCL2L11",0.151839415816628,7.82464445808731,0.036046331807652,0.0641213607538065,"cid1 - cid0"
"THUMPD3","THUMPD3",-0.110519492542966,8.92986336367211,0.0362800997802938,0.064524380876633,"cid1 - cid0"
"CPE","CPE",-0.241602963959242,8.22978520747469,0.0363208145319165,0.0645839627615191,"cid1 - cid0"
"CRMP1","CRMP1",0.178550156451784,7.29840209782997,0.0363403664084506,0.0645988881880337,"cid1 - cid0"
"CD320","CD320",-0.126210923188928,9.08128536538883,0.0363436389816961,0.0645988881880337,"cid1 - cid0"
"P2RY1","P2RY1",-0.279355040958363,6.43626033148606,0.0365002514837196,0.0648643810110643,"cid1 - cid0"
"ZNF706","ZNF706",-0.0984272373347501,11.2567112991137,0.0365132983275588,0.0648746894079447,"cid1 - cid0"
"SFXN4","SFXN4",-0.13771644327942,8.88530138579733,0.0365282149652256,0.0648883151951716,"cid1 - cid0"
"GFER","GFER",-0.160575569010073,8.16151760184983,0.036566865178682,0.0649381296407873,"cid1 - cid0"
"GLS","GLS",0.133492964577984,8.4036728723014,0.0365707639505026,0.0649381296407873,"cid1 - cid0"
"DHPS","DHPS",-0.118248871205969,8.35642806473703,0.0365823343605787,0.0649457940769901,"cid1 - cid0"
"RPS16","RPS16",0.115633113097983,12.9344726299594,0.036627040977672,0.0650098744132804,"cid1 - cid0"
"MAD1L1","MAD1L1",0.18641907573609,7.42572208233701,0.0366329516826761,0.0650098744132804,"cid1 - cid0"
"STX10","STX10",0.0912469771638893,9.06442891916602,0.0367301705445929,0.0651694841232145,"cid1 - cid0"
"HIST1H2AE","HIST1H2AE",-0.250988202007089,6.3358855293702,0.0368446115669551,0.065359581406568,"cid1 - cid0"
"FOSL1","FOSL1",0.315149633495178,7.90712314006668,0.0368688260186654,0.0653895799019634,"cid1 - cid0"
"ATP13A1","ATP13A1",0.102159818968964,9.3411396652995,0.0370650589482403,0.0657245935360656,"cid1 - cid0"
"UBP1","UBP1",-0.0889907416875317,10.3312273443401,0.0370925143412332,0.0657602536429823,"cid1 - cid0"
"OSTC","OSTC",-0.115785130920273,11.910782314083,0.0371321657050669,0.0658175172356888,"cid1 - cid0"
"TOP2A","TOP2A",-0.176314599722517,9.12655799837195,0.0371505363817415,0.0658370451753229,"cid1 - cid0"
"NME6","NME6",-0.0819468409810256,8.27739612555545,0.037240562010354,0.0659835249710468,"cid1 - cid0"
"DHX16","DHX16",0.0875557103635245,8.89026205340224,0.0372939265660282,0.0660650028780471,"cid1 - cid0"
"RIN2","RIN2",0.150455478240293,10.4054089901618,0.037412273089874,0.0662615392628372,"cid1 - cid0"
"DNAJC8","DNAJC8",0.126991993680399,9.42129318265979,0.0375597550901437,0.0665095900557864,"cid1 - cid0"
"CARMIL3","CARMIL3",0.255375979539059,7.03918102271149,0.0376087273388352,0.0665831393839413,"cid1 - cid0"
"C9orf24","C9orf24",-0.34229220576275,6.09810185216215,0.0376412022236035,0.0666274581866196,"cid1 - cid0"
"LEPROTL1","LEPROTL1",-0.0923881258727501,10.0508136686419,0.0376638317016983,0.0666543358816574,"cid1 - cid0"
"NPY","NPY",-0.296522533703748,6.48899178639154,0.0376746904569059,0.0666603762175254,"cid1 - cid0"
"UBAC2","UBAC2",-0.121847917775646,8.99764082010509,0.0377176492261157,0.0667231996683291,"cid1 - cid0"
"SRFBP1","SRFBP1",-0.139245867898932,7.75139424675228,0.0379314035486092,0.0670867208243233,"cid1 - cid0"
"SPRY1","SPRY1",-0.129393511152184,8.68193044843018,0.0379400515070612,0.0670867208243233,"cid1 - cid0"
"YRDC","YRDC",-0.176267771749812,9.16437178167004,0.0379456220545486,0.0670867208243233,"cid1 - cid0"
"SF3B2","SF3B2",0.125487707005014,8.0874246147554,0.0380438048234908,0.0672470255843461,"cid1 - cid0"
"POLE4","POLE4",-0.135358308062827,8.72362751094408,0.0381195555136101,0.0673676234728288,"cid1 - cid0"
"WDR13","WDR13",-0.0995791312334315,9.53097111218762,0.0382784552490559,0.0676350917396481,"cid1 - cid0"
"NAXD","NAXD",-0.0869977922950635,9.63725427140692,0.0382867780489932,0.0676364490672131,"cid1 - cid0"
"SMARCD1","SMARCD1",0.161426374750492,7.74701933986859,0.03829731302066,0.0676417130546398,"cid1 - cid0"
"FLVCR1","FLVCR1",-0.204415553345157,7.33015651523801,0.0383345485554606,0.0676941248948795,"cid1 - cid0"
"ACSS1","ACSS1",-0.172875942745803,8.05132264531309,0.0383572588792232,0.0677208713756036,"cid1 - cid0"
"UBE2L3","UBE2L3",-0.103960563349389,9.13176886061921,0.0383757375621446,0.0677401376959543,"cid1 - cid0"
"ING2","ING2",-0.15086682584379,8.22191857368083,0.0383900972788824,0.0677515510933601,"cid1 - cid0"
"TMEM220","TMEM220",-0.244053487049136,8.3832449054728,0.0384002347317246,0.0677515510933601,"cid1 - cid0"
"CUL1","CUL1",0.0836528014595057,9.49465158603582,0.0384049058191447,0.0677515510933601,"cid1 - cid0"
"GAL3ST1","GAL3ST1",-0.368086562916078,6.16897455458436,0.0384436814956637,0.0678065958295267,"cid1 - cid0"
"FOXQ1","FOXQ1",0.267592528973998,8.9834857907568,0.0385399248294413,0.0679629598183944,"cid1 - cid0"
"IL32","IL32",0.211048372629316,10.6793679965502,0.0385904452159862,0.0680386482904144,"cid1 - cid0"
"PPP2R2D","PPP2R2D",0.167039752643158,7.89478202744608,0.0386169491143392,0.0680719719276784,"cid1 - cid0"
"CHPF","CHPF",0.12916299863614,8.80558877879766,0.0386863812447405,0.0681809392291658,"cid1 - cid0"
"JDP2","JDP2",0.130703267502891,9.29581543725152,0.0387156334005758,0.0682162688984822,"cid1 - cid0"
"NCAPG","NCAPG",0.174761800083733,8.25945146593959,0.0387255043261179,0.0682162688984822,"cid1 - cid0"
"NTAN1","NTAN1",0.0941530386118181,8.94332623675827,0.0387292856931738,0.0682162688984822,"cid1 - cid0"
"GTF2E1","GTF2E1",0.0889259700688729,8.36413935142583,0.0388712035527228,0.0684527705364924,"cid1 - cid0"
"PRMT6","PRMT6",-0.151138760941105,7.98082031790311,0.0389962282121405,0.0686594358275897,"cid1 - cid0"
"SULT2B1","SULT2B1",0.290227086519609,7.10298852860932,0.0392222846487177,0.0690319385499775,"cid1 - cid0"
"CDKN3","CDKN3",-0.20913868014437,8.81249764399105,0.0392232180725718,0.0690319385499775,"cid1 - cid0"
"C5orf24","C5orf24",-0.170260547234649,8.08973814223694,0.0392381554910766,0.0690328888933051,"cid1 - cid0"
"IFT27","IFT27",-0.128303570692982,8.41878914702682,0.0392391792223869,0.0690328888933051,"cid1 - cid0"
"NCL","NCL",-0.116238921727462,12.111224335542,0.0393588115896095,0.0692297524875784,"cid1 - cid0"
"DNAJB12","DNAJB12",-0.141912546888935,7.1792383826766,0.0393734953126981,0.0692419767304235,"cid1 - cid0"
"SIVA1","SIVA1",-0.132122058484548,8.81426472732974,0.0394593551069887,0.0693793413733052,"cid1 - cid0"
"TNFRSF21","TNFRSF21",-0.213248580512593,10.2271901875967,0.0394831145928034,0.0694074857548339,"cid1 - cid0"
"ZFYVE26","ZFYVE26",0.141919352629511,8.17517519833372,0.0395472334423696,0.0695065530054054,"cid1 - cid0"
"SLC25A35","SLC25A35",-0.375336373113608,6.69042375558252,0.0396299735457978,0.0696170731479877,"cid1 - cid0"
"FDX1L","FDX1L",-0.142954688723918,7.33286754392067,0.0396322978559544,0.0696170731479877,"cid1 - cid0"
"NYNRIN","NYNRIN",-0.402039972623481,6.78351516201841,0.0396334437434707,0.0696170731479877,"cid1 - cid0"
"FOXJ3","FOXJ3",-0.104659778690158,9.61569797388924,0.0396828613039795,0.0696902034630303,"cid1 - cid0"
"PKIG","PKIG",0.163957908648742,10.1331634160262,0.0397258782501389,0.0697520666745428,"cid1 - cid0"
"HKDC1","HKDC1",-0.469445055426312,7.65357513314967,0.0397539220671441,0.0697876204445376,"cid1 - cid0"
"FAM103A1","FAM103A1",-0.106705124947819,8.81053227975765,0.0399402708913086,0.0701010086825889,"cid1 - cid0"
"RPS25","RPS25",0.108635923412988,12.744495673812,0.0400772106558821,0.0703275709529817,"cid1 - cid0"
"MAP3K4","MAP3K4",0.122569223952029,8.93482426651937,0.0402015546809249,0.0705319457296336,"cid1 - cid0"
"STRN3","STRN3",-0.12911345551105,9.6854623791215,0.0402413889693324,0.0705840158526902,"cid1 - cid0"
"WDR6","WDR6",0.152758687569463,9.2866476904426,0.0402470011089002,0.0705840158526902,"cid1 - cid0"
"NEDD4","NEDD4",0.162518799090847,7.6875631786735,0.040261873646767,0.0705962700273217,"cid1 - cid0"
"SAT1","SAT1",0.118516348034349,13.0514020951983,0.0403058719330135,0.0706595792865224,"cid1 - cid0"
"CTPS1","CTPS1",0.119459151950586,8.28058956621363,0.0403925575703261,0.0707976836192502,"cid1 - cid0"
"FABP2","FABP2",-0.424053884243238,6.97783455496525,0.040414878948001,0.0708229421063717,"cid1 - cid0"
"SACM1L","SACM1L",-0.0838879174164422,10.4306088796798,0.0404596678429569,0.0708875550289614,"cid1 - cid0"
"SMARCAL1","SMARCAL1",0.104603728183699,8.09180223223055,0.0404883202240098,0.070923876142743,"cid1 - cid0"
"TSPAN32","TSPAN32",0.189803655358459,7.25766255512933,0.040570231061235,0.0710534582729337,"cid1 - cid0"
"SLC19A3","SLC19A3",0.377894509289633,5.71142080031845,0.0407863380839676,0.0714179708323415,"cid1 - cid0"
"TGS1","TGS1",0.104026910653237,8.2819051945109,0.0409059192765543,0.0716133545723486,"cid1 - cid0"
"TTC14","TTC14",0.165408415162881,8.15643305153273,0.0409562680309061,0.0716874814625029,"cid1 - cid0"
"BLMH","BLMH",0.1562606581253,8.12141870172623,0.0410405059778334,0.0718208854612084,"cid1 - cid0"
"SLTM","SLTM",-0.0941347943576414,10.0357659126961,0.0411048485274565,0.0719194271773144,"cid1 - cid0"
"FANCG","FANCG",0.0962297741270124,8.56548734257512,0.0411335602101459,0.0719474884263569,"cid1 - cid0"
"OVOL1","OVOL1",-0.505255069577325,5.78321724170494,0.0411369589248879,0.0719474884263569,"cid1 - cid0"
"SLC7A11","SLC7A11",0.227346833364327,7.94596981642314,0.0411720228141793,0.0719947500498725,"cid1 - cid0"
"BHLHE41","BHLHE41",0.240610967410165,9.34490094564296,0.0412259212812937,0.0720650466493507,"cid1 - cid0"
"FAM63A","FAM63A",-0.1572986415204,9.27074983091428,0.041228322231428,0.0720650466493507,"cid1 - cid0"
"TMEM64","TMEM64",0.131028333874744,7.61334771552984,0.0412717338643247,0.0721268462399569,"cid1 - cid0"
"PFKFB2","PFKFB2",-0.489908310515327,6.1475714784662,0.0413010634690523,0.0721640166351337,"cid1 - cid0"
"DLST","DLST",-0.210450926274875,9.84824972809294,0.0415113532694317,0.0725172967456043,"cid1 - cid0"
"BDH2","BDH2",-0.160407042287931,8.59859692240394,0.0415969423219222,0.0726526384331194,"cid1 - cid0"
"FADD","FADD",-0.116283687730942,9.38532678780142,0.0416468098987854,0.072725548863629,"cid1 - cid0"
"CYP2C18","CYP2C18",-0.322695932331404,8.55969794522952,0.0416576007740645,0.0727302066556552,"cid1 - cid0"
"VMP1","VMP1",0.22417928916791,9.56591329307206,0.0416701153257437,0.0727357646691161,"cid1 - cid0"
"HSF2","HSF2",0.156823040964811,7.41847262623858,0.041677032587129,0.0727357646691161,"cid1 - cid0"
"CREBL2","CREBL2",0.13361554073632,8.71827412172682,0.041903189003978,0.0731162056426847,"cid1 - cid0"
"DNAJC30","DNAJC30",-0.128134325344746,8.91797684853393,0.0420869307880778,0.073414719073093,"cid1 - cid0"
"HCCS","HCCS",-0.103782125675101,9.09846623772647,0.042096638034942,0.073414719073093,"cid1 - cid0"
"RPF2","RPF2",-0.119433317686552,9.35090161339942,0.0420988682811638,0.073414719073093,"cid1 - cid0"
"ASB13","ASB13",-0.130749123984828,8.57992958101702,0.0421510079777581,0.0734913290019217,"cid1 - cid0"
"GTF3C4","GTF3C4",-0.125229139727233,7.72956927235542,0.0421948417850507,0.0735534303936058,"cid1 - cid0"
"EML2","EML2",-0.332712723245683,6.19219122480631,0.0422116353971579,0.0735683807106784,"cid1 - cid0"
"ENTPD5","ENTPD5",-0.414855747487741,5.9743404331046,0.0422317824173341,0.0735891685446462,"cid1 - cid0"
"FIZ1","FIZ1",-0.156380712756246,8.1955768476963,0.0422896517040869,0.0736756668041818,"cid1 - cid0"
"RTCA","RTCA",-0.104152558654887,10.5419674829074,0.0423396139738539,0.0737483587369482,"cid1 - cid0"
"ACTR2","ACTR2",-0.153847296816638,10.4404960557929,0.0424273818163683,0.0738868604166399,"cid1 - cid0"
